,sim_type,RHOS,NUM_STATIONS,NUM_PACKETS,BITRATE,PKTSIZE,delay,qsize,ssize,busy,fingerprint
2293,var,0.2,14,10000,2000,1000,8.78519319,0.046476987,0.246201522,0.199754431,9542.042508
2294,var,0.2,14,10000,2000,2000,17.52214174,0.055563868,0.256728116,0.201332905,6554.646456
2295,var,0.2,14,20000,1000,500,8.726232187,0.04973317,0.249814798,0.200106734,5896.699726
2296,var,0.2,14,20000,1000,1000,17.41629626,0.048947689,0.245529387,0.196588063,3629.149293
2297,var,0.2,14,20000,1000,2000,34.98769427,0.049782063,0.250131075,0.200434433,8527.40813
2298,var,0.2,14,20000,1500,500,5.852042387,0.050003928,0.246840675,0.196874496,7983.610036
2299,var,0.2,14,20000,1500,1000,11.68607457,0.050714755,0.250713795,0.200086742,6768.936958
2300,var,0.2,14,20000,1500,2000,23.3757086,0.050929705,0.249534031,0.198659269,6421.773775
2301,var,0.2,14,20000,2000,500,4.381811882,0.050215094,0.250132605,0.199938914,3168.670307
2302,var,0.2,14,20000,2000,1000,8.72693735,0.051497057,0.254285113,0.202899687,390.8898405
2303,var,0.2,14,20000,2000,2000,17.41485925,0.050800692,0.24781897,0.197047472,2487.307447
2304,var,0.2,17,2000,1000,500,10.52722198,0.044170385,0.237937913,0.194038808,8358.04119
2305,var,0.2,17,2000,1000,1000,21.02931559,0.037171115,0.22589513,0.188964716,8345.090283
2306,var,0.2,17,2000,1000,2000,42.37432669,0.048146739,0.253673972,0.205640341,6802.110967
2307,var,0.2,17,2000,1500,500,7.084117734,0.041378861,0.235477435,0.194375603,7007.376257
2308,var,0.2,17,2000,1500,1000,14.15187355,0.052843876,0.255777056,0.203844064,8219.881031
2309,var,0.2,17,2000,1500,2000,28.44438232,0.048723051,0.250486414,0.201944853,4860.474202
2310,var,0.2,17,2000,2000,500,5.311692893,0.044735101,0.240313095,0.196250789,4095.770949
2311,var,0.2,17,2000,2000,1000,10.63090167,0.047856147,0.245262374,0.197638645,9054.223271
2312,var,0.2,17,2000,2000,2000,21.2566237,0.048505921,0.248521244,0.200596622,9594.632745
2313,var,0.2,17,5000,1000,500,10.75866583,0.046416235,0.241546463,0.195210308,4021.627904
2314,var,0.2,17,5000,1000,1000,21.1763712,0.049657347,0.247338931,0.197876235,8811.490411
2315,var,0.2,17,5000,1000,2000,42.3483241,0.052967853,0.253032287,0.200310172,2843.788878
2316,var,0.2,17,5000,1500,500,7.097009876,0.053838502,0.261209407,0.207635204,4359.467689
2317,var,0.2,17,5000,1500,1000,14.22570247,0.054243166,0.255370504,0.201161362,9173.14383
2318,var,0.2,17,5000,1500,2000,28.1119719,0.040570703,0.234611666,0.194267641,3092.67346
2319,var,0.2,17,5000,2000,500,5.316493708,0.04625812,0.243504527,0.197408987,7787.83142
2320,var,0.2,17,5000,2000,1000,10.64531942,0.046473929,0.24449127,0.198328075,8677.130514
2321,var,0.2,17,5000,2000,2000,21.02256206,0.046136413,0.238601007,0.192619893,3797.420722
2322,var,0.2,17,10000,1000,500,10.64664181,0.051487051,0.248969495,0.197554655,2881.600079
2323,var,0.2,17,10000,1000,1000,21.24860078,0.050844654,0.246459678,0.195754693,2945.112354
2324,var,0.2,17,10000,1000,2000,42.57253238,0.047144318,0.248354647,0.201288954,642.2055433
2325,var,0.2,17,10000,1500,500,7.074527414,0.050465734,0.252794489,0.202356734,7096.414577
2326,var,0.2,17,10000,1500,1000,14.19168613,0.047234272,0.245819882,0.198702006,1822.312689
2327,var,0.2,17,10000,1500,2000,28.29786778,0.049605534,0.250804491,0.201279347,9647.248746
2328,var,0.2,17,10000,2000,500,5.312019131,0.050062104,0.24874223,0.198742951,9316.352265
2329,var,0.2,17,10000,2000,1000,10.69388698,0.050815907,0.25034119,0.199581334,772.6814582
2330,var,0.2,17,10000,2000,2000,21.17205623,0.05461651,0.258950592,0.204388094,5607.429053
2331,var,0.2,17,20000,1000,500,10.63803499,0.049706879,0.250660599,0.201088404,9330.417156
2332,var,0.2,17,20000,1000,1000,21.1270745,0.047713957,0.246525415,0.198849038,4401.767276
2333,var,0.2,17,20000,1000,2000,42.64185525,0.050133549,0.248890809,0.198831521,7456.464174
2334,var,0.2,17,20000,1500,500,7.121275626,0.052114223,0.256737444,0.204643002,7861.070593
2335,var,0.2,17,20000,1500,1000,14.18781023,0.048590939,0.248932631,0.200373495,9358.467742
2336,var,0.2,17,20000,1500,2000,28.33673313,0.049213503,0.250243876,0.201058258,3332.124795
2337,var,0.2,17,20000,2000,500,5.316561764,0.049277557,0.247843384,0.198644212,7356.45236
2338,var,0.2,17,20000,2000,1000,10.65645057,0.049223239,0.253063718,0.20384928,3951.088161
2339,var,0.2,17,20000,2000,2000,21.11947501,0.049507942,0.247935706,0.198455214,8476.320316
2340,var,0.2,20,2000,1000,500,12.46612889,0.056145384,0.254188866,0.198140188,8625.794781
2341,var,0.2,20,2000,1000,1000,24.8299568,0.044927953,0.236641458,0.192367457,1088.018943
2342,var,0.2,20,2000,1000,2000,49.87736723,0.053536277,0.252035607,0.198729007,6325.07663
2343,var,0.2,20,2000,1500,500,8.373884992,0.055421263,0.26663529,0.211392908,6336.912185
2344,var,0.2,20,2000,1500,1000,16.70486084,0.057855743,0.266373113,0.208891875,9706.410758
2345,var,0.2,20,2000,1500,2000,33.42792999,0.05101099,0.244270387,0.193514051,8505.013025
2346,var,0.2,20,2000,2000,500,6.369607823,0.046979615,0.24770965,0.201169853,7018.597303
2347,var,0.2,20,2000,2000,1000,12.74811036,0.056893447,0.260565836,0.204720117,8224.308052
2348,var,0.2,20,2000,2000,2000,25.31476739,0.050445699,0.249157449,0.198802946,5426.698629
2349,var,0.2,20,5000,1000,500,12.54805006,0.048060982,0.24512065,0.19718531,7982.648254
2350,var,0.2,20,5000,1000,1000,25.0767886,0.049458349,0.248856482,0.199507133,1163.187025
2351,var,0.2,20,5000,1000,2000,49.91368605,0.054317328,0.259427967,0.205245087,5501.98118
2352,var,0.2,20,5000,1500,500,8.300650425,0.048843924,0.255292052,0.206506607,7171.682207
2353,var,0.2,20,5000,1500,1000,16.65083496,0.052479373,0.255939252,0.203509161,9815.462747
2354,var,0.2,20,5000,1500,2000,33.05815175,0.050538499,0.249413038,0.198895264,6190.305783
2355,var,0.2,20,5000,2000,500,6.300011231,0.056291174,0.258997669,0.202748053,9550.802389
2356,var,0.2,20,5000,2000,1000,12.48232463,0.050928201,0.25424308,0.203356473,6749.674965
2357,var,0.2,20,5000,2000,2000,24.95540272,0.051027288,0.254065944,0.203199205,6853.132005
2358,var,0.2,20,10000,1000,500,12.51907798,0.052602358,0.253848469,0.201319149,1875.599685
2359,var,0.2,20,10000,1000,1000,24.89701043,0.049059981,0.249029932,0.200097632,1779.08459
2360,var,0.2,20,10000,1000,2000,50.11972895,0.052613971,0.252204168,0.199635492,6088.880915
2361,var,0.2,20,10000,1500,500,8.288307208,0.047435366,0.243637597,0.196247988,2275.696744
2362,var,0.2,20,10000,1500,1000,16.74999785,0.050091006,0.248786566,0.198730672,9706.383929
2363,var,0.2,20,10000,1500,2000,33.06462356,0.048543235,0.248710651,0.200181006,2017.035129
2364,var,0.2,20,10000,2000,500,6.269430964,0.049288134,0.248858329,0.199609887,468.9304972
2365,var,0.2,20,10000,2000,1000,12.42540702,0.046229153,0.242626471,0.196433921,3838.463526
2366,var,0.2,20,10000,2000,2000,25.11310269,0.052285535,0.255474328,0.203373743,4752.445758
2367,var,0.2,20,20000,1000,500,12.4474675,0.050488497,0.251084868,0.200628169,584.3146306
2368,var,0.2,20,20000,1000,1000,24.86488364,0.048684569,0.246828869,0.198174669,3791.004653
2369,var,0.2,20,20000,1000,2000,50.08133398,0.050888152,0.250452346,0.199616653,2080.322598
2370,var,0.2,20,20000,1500,500,8.33621835,0.049576084,0.249828148,0.200311613,4908.215492
2371,var,0.2,20,20000,1500,1000,16.70356767,0.050705627,0.251231977,0.200537651,16.09440987
2372,var,0.2,20,20000,1500,2000,33.25335133,0.048926388,0.249293676,0.200406949,8078.891618
2373,var,0.2,20,20000,2000,500,6.261359735,0.049349191,0.25108309,0.201745064,5071.705667
2374,var,0.2,20,20000,2000,1000,12.413197,0.049603721,0.245902734,0.196356278,1444.115814
2375,var,0.2,20,20000,2000,2000,25.0927738,0.049909965,0.247329223,0.197484902,2383.549745
2376,var,0.3,5,2000,1000,500,3.617219565,0.155778907,0.470575037,0.316405892,1276.753845
2377,var,0.3,5,2000,1000,1000,7.406155991,0.131692259,0.438421274,0.307205967,6208.835595
2378,var,0.3,5,2000,1000,2000,13.91347279,0.11830764,0.425221954,0.307375304,1484.793297
2379,var,0.3,5,2000,1500,500,2.427280776,0.14364644,0.451266697,0.308343231,6750.520875
2380,var,0.3,5,2000,1500,1000,4.689037513,0.118707688,0.403613255,0.285784504,9376.512074
2381,var,0.3,5,2000,1500,2000,9.49893632,0.125697396,0.4268289,0.301485005,1643.008442
2382,var,0.3,5,2000,2000,500,1.7883159,0.130699735,0.433595111,0.302987093,3990.012415
2383,var,0.3,5,2000,2000,1000,3.524986193,0.127388896,0.437547004,0.310399078,8271.59956
2384,var,0.3,5,2000,2000,2000,6.97842875,0.107758719,0.403728792,0.296381796,1164.373069
2385,var,0.3,5,5000,1000,500,3.653248558,0.124566012,0.41827213,0.293878441,4032.641077
2386,var,0.3,5,5000,1000,1000,7.107939646,0.11550754,0.408968689,0.29363136,2540.274862
2387,var,0.3,5,5000,1000,2000,14.16231854,0.120079348,0.417906547,0.29808403,9708.383096
2388,var,0.3,5,5000,1500,500,2.392048017,0.129248342,0.430720626,0.302046428,6030.494397
2389,var,0.3,5,5000,1500,1000,4.761113629,0.119905748,0.414260999,0.294469599,245.5154033
2390,var,0.3,5,5000,1500,2000,9.668253814,0.131264325,0.431665845,0.30098087,5119.870895
2391,var,0.3,5,5000,2000,500,1.837893982,0.151460444,0.458545963,0.307621784,5390.329469
2392,var,0.3,5,5000,2000,1000,3.530653367,0.12362215,0.423421551,0.299992313,9230.773936
2393,var,0.3,5,5000,2000,2000,7.014879506,0.111357843,0.405824197,0.294628197,4155.264277
2394,var,0.3,5,10000,1000,500,3.584273525,0.123103688,0.423959521,0.300902167,4869.515667
2395,var,0.3,5,10000,1000,1000,7.153440315,0.132606034,0.434748629,0.302561072,7220.081898
2396,var,0.3,5,10000,1000,2000,14.71450163,0.145028276,0.452800748,0.30789858,4844.999162
2397,var,0.3,5,10000,1500,500,2.3391695,0.105655506,0.392653519,0.287318948,225.8457585
2398,var,0.3,5,10000,1500,1000,4.760877178,0.117371636,0.408044095,0.290748096,5620.237761
2399,var,0.3,5,10000,1500,2000,9.460162935,0.131970046,0.429960909,0.298026239,9736.926143
2400,var,0.3,5,10000,2000,500,1.783955561,0.125386285,0.42318953,0.297867371,7782.498408
2401,var,0.3,5,10000,2000,1000,3.582592414,0.129496048,0.430326124,0.30100287,3124.891528
2402,var,0.3,5,10000,2000,2000,7.217489879,0.128386763,0.431317474,0.303045341,6348.007348
2403,var,0.3,5,20000,1000,500,3.532757935,0.126721484,0.423488451,0.296840881,6046.907173
2404,var,0.3,5,20000,1000,1000,7.11109649,0.131273969,0.436479762,0.305289389,8745.210171
2405,var,0.3,5,20000,1000,2000,14.28325388,0.124852523,0.421270432,0.296562243,8107.7946
2406,var,0.3,5,20000,1500,500,2.364859732,0.127158172,0.426054194,0.29900313,2187.233225
2407,var,0.3,5,20000,1500,1000,4.743173469,0.1305567,0.428344009,0.297934327,6049.850799
2408,var,0.3,5,20000,1500,2000,9.465795597,0.126903172,0.42552004,0.298659813,7383.704893
2409,var,0.3,5,20000,2000,500,1.780907644,0.125600451,0.423533403,0.297953324,6181.841493
2410,var,0.3,5,20000,2000,1000,3.588888,0.129395818,0.430906285,0.301527749,6287.807878
2411,var,0.3,5,20000,2000,2000,7.182368293,0.125166438,0.428169755,0.303061616,3070.413961
2412,var,0.3,8,2000,1000,500,5.685523626,0.123738468,0.436764894,0.313794724,4626.140554
2413,var,0.3,8,2000,1000,1000,11.49939268,0.115216501,0.40555617,0.291104739,5046.967373
2414,var,0.3,8,2000,1000,2000,24.07870066,0.144932583,0.460846555,0.316350258,4246.8364
2415,var,0.3,8,2000,1500,500,3.802608284,0.14119614,0.434855662,0.294113577,7059.68941
2416,var,0.3,8,2000,1500,1000,7.592666311,0.106726407,0.396869411,0.290271712,5009.792933
2417,var,0.3,8,2000,1500,2000,15.01008135,0.121792489,0.415523293,0.294561003,9842.177159
2418,var,0.3,8,2000,2000,500,2.881739981,0.130609994,0.436450329,0.30676549,1067.858226
2419,var,0.3,8,2000,2000,1000,5.809554112,0.125346594,0.419026745,0.29398503,360.1242964
2420,var,0.3,8,2000,2000,2000,11.58145099,0.128332984,0.431090246,0.302841453,2323.236274
2421,var,0.3,8,5000,1000,500,5.788608716,0.139943798,0.441721158,0.301967472,4791.815025
2422,var,0.3,8,5000,1000,1000,11.5492019,0.130041503,0.432428564,0.303295136,2913.242944
2423,var,0.3,8,5000,1000,2000,22.77199903,0.120019867,0.417486457,0.297522858,4975.071491
2424,var,0.3,8,5000,1500,500,3.7326611,0.118334681,0.417617644,0.29948485,1251.022878
2425,var,0.3,8,5000,1500,1000,7.617605815,0.133763632,0.436342718,0.302955389,5416.731599
2426,var,0.3,8,5000,1500,2000,15.32517781,0.130218089,0.423645428,0.29351352,9142.192112
2427,var,0.3,8,5000,2000,500,2.870107838,0.125294816,0.411436199,0.286280217,1685.799962
2428,var,0.3,8,5000,2000,1000,5.640365924,0.122671527,0.422982123,0.300463257,2602.58662
2429,var,0.3,8,5000,2000,2000,11.56002313,0.128516016,0.431508886,0.303151335,1974.850543
2430,var,0.3,8,10000,1000,500,5.686352876,0.128994641,0.429445593,0.30052489,6207.938669
2431,var,0.3,8,10000,1000,1000,11.49625261,0.132746075,0.429942431,0.297377464,9743.972925
2432,var,0.3,8,10000,1000,2000,23.0645964,0.131500308,0.435447671,0.304141353,9875.134836
2433,var,0.3,8,10000,1500,500,3.825809897,0.12758239,0.429155236,0.301752755,6653.147625
2434,var,0.3,8,10000,1500,1000,7.599313958,0.128298604,0.431469669,0.303244825,6825.863495
2435,var,0.3,8,10000,1500,2000,15.11041648,0.127607769,0.426954253,0.299411372,134.9873507
2436,var,0.3,8,10000,2000,500,2.795611097,0.107740797,0.398006562,0.290403405,4656.494809
2437,var,0.3,8,10000,2000,1000,5.719008201,0.119127291,0.413134626,0.294048455,9231.913722
2438,var,0.3,8,10000,2000,2000,11.63118943,0.141606278,0.439568003,0.29818799,9129.105979
2439,var,0.3,8,20000,1000,500,5.658091975,0.123109895,0.420016183,0.296944705,8986.467557
2440,var,0.3,8,20000,1000,1000,11.50680111,0.123270527,0.418944919,0.295773319,8386.521145
2441,var,0.3,8,20000,1000,2000,22.82447501,0.121949016,0.418755362,0.296874633,5887.623194
2442,var,0.3,8,20000,1500,500,3.859897554,0.132266638,0.432441859,0.300242881,1954.349332
2443,var,0.3,8,20000,1500,1000,7.639184328,0.12962073,0.427075644,0.29750196,160.5883189
2444,var,0.3,8,20000,1500,2000,15.31959697,0.131695499,0.434996253,0.303321335,2280.695228
2445,var,0.3,8,20000,2000,500,2.851829117,0.131367767,0.43291712,0.301589672,4932.720973
2446,var,0.3,8,20000,2000,1000,5.731665598,0.137070828,0.440821242,0.303803543,7947.385904
2447,var,0.3,8,20000,2000,2000,11.42007989,0.126488229,0.427117743,0.300702358,9604.426639
2448,var,0.3,11,2000,1000,500,7.910189012,0.135716241,0.435655916,0.301240649,8994.494911
2449,var,0.3,11,2000,1000,1000,15.44664657,0.1203845,0.422430804,0.303007601,8180.516742
2450,var,0.3,11,2000,1000,2000,31.26932377,0.13130228,0.423630127,0.292829224,4396.703073
2451,var,0.3,11,2000,1500,500,5.171363493,0.113646056,0.408771,0.296911699,274.8531726
2452,var,0.3,11,2000,1500,1000,10.29132325,0.126486027,0.427115612,0.300987806,1892.816186
2453,var,0.3,11,2000,1500,2000,21.14767034,0.146366217,0.457442031,0.312187582,6845.318026
2454,var,0.3,11,2000,2000,500,3.890567175,0.119861672,0.414410364,0.296680996,2601.414004
2455,var,0.3,11,2000,2000,1000,8.111063682,0.144254597,0.460241395,0.316057817,2190.008551
2456,var,0.3,11,2000,2000,2000,15.18775214,0.128967502,0.429117666,0.300683077,6571.854206
2457,var,0.3,11,5000,1000,500,7.784718392,0.126563722,0.425019082,0.298763056,1635.223694
2458,var,0.3,11,5000,1000,1000,15.46861228,0.122307794,0.418838889,0.297162289,894.9911559
2459,var,0.3,11,5000,1000,2000,31.69371171,0.133206054,0.433924425,0.301143364,2056.059718
2460,var,0.3,11,5000,1500,500,5.225033077,0.131750826,0.437718934,0.306063246,3964.766262
2461,var,0.3,11,5000,1500,1000,10.42293139,0.118294758,0.41198754,0.294152716,3084.070086
2462,var,0.3,11,5000,1500,2000,20.89930036,0.113350493,0.412269893,0.299052045,7742.254217
2463,var,0.3,11,5000,2000,500,3.934237757,0.135366018,0.431137939,0.295998448,5570.966541
2464,var,0.3,11,5000,2000,1000,7.883526435,0.133045053,0.430073942,0.297118127,7194.508133
2465,var,0.3,11,5000,2000,2000,15.51570143,0.127976483,0.426054728,0.298488457,6123.423148
2466,var,0.3,11,10000,1000,500,7.831499217,0.12034511,0.416947701,0.296644083,2473.798421
2467,var,0.3,11,10000,1000,1000,15.7434734,0.130851585,0.43192914,0.301167726,2409.04821
2468,var,0.3,11,10000,1000,2000,32.00674001,0.135051468,0.445056752,0.310087169,6755.727013
2469,var,0.3,11,10000,1500,500,5.236600263,0.119906443,0.414996358,0.295173363,8620.613461
2470,var,0.3,11,10000,1500,1000,10.44926547,0.137246786,0.436125367,0.298918135,6435.478714
2471,var,0.3,11,10000,1500,2000,21.01479617,0.133239908,0.429884406,0.296735744,140.5857466
2472,var,0.3,11,10000,2000,500,3.967014247,0.126554173,0.426995058,0.300464979,3171.193939
2473,var,0.3,11,10000,2000,1000,7.907098019,0.13466482,0.435352999,0.300896192,9813.196005
2474,var,0.3,11,10000,2000,2000,15.73921682,0.12860875,0.424285592,0.295759734,5227.196919
2475,var,0.3,11,20000,1000,500,7.835028661,0.125539096,0.426959518,0.301432198,1950.997093
2476,var,0.3,11,20000,1000,1000,15.70807396,0.130568234,0.428369184,0.298037179,8033.245821
2477,var,0.3,11,20000,1000,2000,31.51238173,0.131935173,0.432780093,0.300883075,1641.962656
2478,var,0.3,11,20000,1500,500,5.242487291,0.1245215,0.425383297,0.30089038,3819.777921
2479,var,0.3,11,20000,1500,1000,10.50554963,0.129191284,0.428225631,0.299092204,7119.931904
2480,var,0.3,11,20000,1500,2000,20.84195187,0.128297556,0.427270592,0.299088991,3806.629646
2481,var,0.3,11,20000,2000,500,3.938978989,0.123802015,0.421488527,0.297708661,680.4496348
2482,var,0.3,11,20000,2000,1000,7.835940418,0.136387756,0.438927404,0.302549552,7042.113822
2483,var,0.3,11,20000,2000,2000,15.5058898,0.123393915,0.420740546,0.297424307,6240.144149
2484,var,0.3,14,2000,1000,500,10.02087836,0.118907497,0.414414293,0.296141023,1394.962298
2485,var,0.3,14,2000,1000,1000,19.8089063,0.117890879,0.407119422,0.28962388,1477.374114
2486,var,0.3,14,2000,1000,2000,40.40632994,0.156886589,0.460775215,0.306635463,4928.15814
2487,var,0.3,14,2000,1500,500,6.583623775,0.119810232,0.417251778,0.298165112,9925.258115
2488,var,0.3,14,2000,1500,1000,12.90715724,0.118550284,0.398070128,0.280302171,5167.615266
2489,var,0.3,14,2000,1500,2000,27.00177375,0.13911727,0.434579142,0.296919595,5129.99392
2490,var,0.3,14,2000,2000,500,4.863023884,0.120101387,0.413624355,0.29377057,8093.933371
2491,var,0.3,14,2000,2000,1000,9.997116783,0.114908129,0.407558062,0.293174651,6464.913755
2492,var,0.3,14,2000,2000,2000,19.86331514,0.113860049,0.418541246,0.305615023,3305.558435
2493,var,0.3,14,5000,1000,500,10.08307568,0.124290647,0.425343832,0.301134603,4547.172145
2494,var,0.3,14,5000,1000,1000,20.2844722,0.136193612,0.442463921,0.306636763,5926.678461
2495,var,0.3,14,5000,1000,2000,40.19888297,0.12952293,0.432948478,0.303724191,133.7576273
2496,var,0.3,14,5000,1500,500,6.623958988,0.127829704,0.436150441,0.308421601,2841.455461
2497,var,0.3,14,5000,1500,1000,13.29677604,0.125744179,0.427913616,0.302274897,4845.288431
2498,var,0.3,14,5000,1500,2000,26.54531777,0.115337477,0.405916834,0.290835453,7935.446587
2499,var,0.3,14,5000,2000,500,4.965092336,0.13162552,0.430947177,0.299933892,8124.367699
2500,var,0.3,14,5000,2000,1000,10.01909884,0.12848667,0.433966919,0.305805154,5292.277068
2501,var,0.3,14,5000,2000,2000,20.15008693,0.134256342,0.430736266,0.297275102,6791.514069
2502,var,0.3,14,10000,1000,500,10.08227067,0.146196137,0.450567595,0.304479246,3136.011005
2503,var,0.3,14,10000,1000,1000,20.05682171,0.124767889,0.41885539,0.294159831,9371.858461
2504,var,0.3,14,10000,1000,2000,40.17434699,0.135023565,0.433489959,0.298619146,4981.052401
2505,var,0.3,14,10000,1500,500,6.71867949,0.1315332,0.429552526,0.298096938,98.94026888
2506,var,0.3,14,10000,1500,1000,13.3720518,0.130269616,0.432820812,0.302715211,3041.357927
2507,var,0.3,14,10000,1500,2000,26.41442547,0.124769074,0.420688261,0.296305466,7253.178995
2508,var,0.3,14,10000,2000,500,5.023510176,0.132997538,0.437641719,0.304803074,4334.179825
2509,var,0.3,14,10000,2000,1000,9.93375117,0.126707673,0.429491481,0.302879831,9583.968114
2510,var,0.3,14,10000,2000,2000,20.02407686,0.133648001,0.436119185,0.302636362,873.9660309
2511,var,0.3,14,20000,1000,500,9.91558802,0.125384318,0.423697351,0.29835907,3971.855841
